df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_investor_sd_plus_v5_savings,spd_mortgage_amount,spd_home_to_income_ratio,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_store_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_lor_v2,spd_purch_prod_comp_quality,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_change_in_home_value_12_mo,spd_ratio_home_value_12mo_to_income,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
5.4425E+18,195258,36262,35,5,7,107,0,456,1784,3,96,81,90,80,94,1,7,7,7,7,25,3,1,7,4,2,4,6,6,7,7,2,6,5,7,0,0,0,2,2.9,3.230769231,5.5,24,18,0,1,1,1,0,1,0,0,2,0,0,1,1,0,1,0,0,0,1,1,1
8.97731E+18,69469,9507,36,7,3,8,0,420,1518,3,40,44,26,14,48,3,5,4,4,6,28,1,2,7,4,3,5,6,5,2,2,3,7,1,5,1,1,0,4,0.266666667,3.923076923,4,19,25,1,1,1,0,0,1,0,0,3,5,4,2,0,0,0,0,0,0,6,9,1
3.06987E+18,81196,14860,36,5,1,15,120,427,937,5,33,48,39,57,60,2,5,5,5,3,51,1,7,7,4,3,4,6,6,5,4,2.146120916,14,1,4,0,0,0,4,1.766666667,4.307692308,6,16,26,1,0,1,0,0,0,1,0,3,0,2,2,0,0,0,0,0,0,5,6,1
8.23814E+17,49581,13436,37,4,2,5,0,552.5538746,592,2,72,52,48,52,59,0,0,0,7,7,46,0,0,0,2,2,2,5,6,0,0,2.146120916,12,4,7,0,0,0,3,0.2,0,4.5,19.42174743,20.12384979,0,0,0,0,0,1,0,0,4,1,2,1,0,0,0,0,0,0,4,4,1
4.54927E+18,42175,12183,37,8,2,2,0,436,472,1,99,4,1,17,5,0,0,0,6,7,38,0,0,0,3,2,2,4,7,0,0,2.146120916,9,6,7,1,1,0,0.5,4.266666667,1.538461538,7.5,3,5,0,1,1,1,0,1,0,0,2,5,3,2,0,0,0,0,0,0,10,6,1
2.69432E+18,49446,10777,37,5,1,5,0,427,131,2,83,83,87,77,81,0,0,0,5,5,45,0,0,0,4,2,5,4,5,0,0,2.146120916,7,3,4,0,0,0,3.5,3.7,4.961538462,5.5,7,21,0,1,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,4,4,1
4.07691E+18,99435,18011,37,9,5,12,0,424,1011,4,42,59,67,70,52,5,4,2,2,4,65,4,3,2,5,3,5,6,3,7,5,3,31,3,3,0,0,0,3,3.566666667,1.884615385,5.5,19,23,1,0,1,0,0,1,0,0,2,0,2,2,0,0,0,0,1,0,6,9,1
4.66545E+18,60102,8119,37,6,0,5,0,422,1200,3,46,84,84,87,82,5,6,2,2,4,41,4,7,7,4,2,4,6,5,4,2,2,3,4,5,0,0,1,4.5,6.2,2.692307692,7,7,7,1,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,4,5,1
8.5245E+18,49019,13998,37,5,6,5,0,423,760,5,95,82,80,69,85,1,7,5,7,4,39,6,1,4,4,3,4,5,3,2,5,2.146120916,6,3,5,0,0,1,5,3.366666667,4.461538462,6,13,20,0,1,1,1,0,0,1,0,2,2,0,3,0,0,0,0,1,0,5,4,1
5.81493E+18,58411,8430,38,5,1,6,271,424,437,2,67,65,71,34,50,0,0,0,5,2,44,0,0,0,5,3,3,6,6,0,0,2,2,2,3,0,0,0,5,3.033333333,3.961538462,5.5,20,29,1,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,4,8,1
6.39165E+18,98356,22149,38,4,5,32,0,421,1675,3,8,3,1,64,2,4,4,3,3,4,52,2,5,4,2,2,3,4,7,4,4,2.146120916,31,1,2,0,0,0,4.5,6.366666667,5.538461538,4,24,22,1,1,1,0,0,1,0,0,1,5,5,3,0,0,0,0,1,0,10,9,1
2.8142E+18,105511,12102,38,7,6,40,0,456,1577,2,99,83,83,62,67,3,7,5,7,7,42,3,5,6,1,7,1,1,5,7,5,2.146120916,9,6,7,0,0,1,3,4.333333333,4.230769231,6.5,13,12,0,1,1,1,0,1,0,0,2,0,0,1,1,0,1,0,0,0,1,3,1
7.74131E+18,72626,7772,38,3,1,5,63,423,797,2,49,74,80,90,63,6,7,5,3,4,47,4,7,6,4,3,3,5,6,5,1,2.146120916,7,4,5,0,0,1,3.5,2.633333333,3.461538462,6.5,7,13,1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,3,1
4.29852E+17,118478,11630,39,7,4,80,244,411,1813,5,8,10,6,59,8,6,5,4,2,2,73,1,7,4,2,3,2,4,6,5,5,2,8,4,5,0,0,0,4,0.266666667,0,4.5,24,21,1,0,1,0,0,0,1,0,2,3,2,2,1,0,0,0,0,0,8,9,1
6.75241E+18,112834,23265,39,4,6,6,206,459,1792,3,90,62,75,80,58,1,6,6,6,4,47,3,7,7,2,2,3,4,7,6,4,2.146120916,11,4,4,0,0,0,3.5,3.1,2.846153846,5.5,16,17,0,1,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,2,3,1
8.52381E+18,48015,11556,39,4,3,74,0,416,741,5,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,3,6,6,6,3,52,6,1,6,3,3,4,5,4,1,2,2.146120916,20,6,6,0,1,0,5,6.333333333,6.307692308,6,13,17,0,1,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,6,6.372005492,1
1.092E+17,51894,12416,39,8,2,5,0,418,843,2,97,99,92,89,85,6,6,6,6,7,45,5,4,5,1,1,1,1,5,3,2,2,0,5,5,1,1,0,4,3.033333333,2.192307692,5.5,16,26,0,1,1,1,0,1,0,0,2,1,1,2,0,0,0,0,0,0,1,1,1
6.96395E+17,72890,14855,40,7,3,93,0,422,2218,6,98,86,92,94,84,2,3,5,3,1,62,2,7,7,3,3,3,6,6,5,3,2.146120916,8,2,3,0,0,1,4,0.266666667,4.346153846,6,37,26,1,1,1,0,0,0,1,0,3,0,0,2,0,0,0,1,0,0,2,2,1
7.30794E+18,110419,16733,40,7,1,81,0,413,1553,5,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,3,3,3,3,1,69,2,4,3,1,1,1,1,6,4,7,3,30,2,2,0,1,0,4.5,5.933333333,2.692307692,6.5,20,7,1,0,1,1,0,1,0,0,3,0,0,2,0,1,0,1,0,0,6,6.372005492,1
5.72183E+18,61799,14797,40,3,6,5,87,413,1990,4,93,66,68,42,73,5,4,4,6,4,48,5,7,7,3,4,3,4,4,2,6,2.146120916,14,7,6,0,1,1,4.5,7.033333333,5.692307692,6.5,-12,-10,1,1,1,1,0,0,1,0,2,2,0,3,0,0,0,0,0,0,5,4,1
3.46035E+18,48477,7589,40,4,4,5,0,419,1250,4,46,35,22,31,50,2,4,5,4,4,54,5,4,4,4,3,4,5,4,4,4,1,8,2,3,0,1,0,4.5,3.1,3.269230769,5,19,26,0,1,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,4,7,1
5.84649E+18,102920,10858,40,5,4,87,165,422,1963,5,42,30,28,9,22,7,4,3,3,2,61,1,6,3,1,1,1,1,5,5,5,3,6,5,5,0,0,0,4.5,6.433333333,3.423076923,6,5,4,1,1,1,0,0,1,0,0,3,3,0,2,0,0,0,0,0,1,9,10,1
4.22049E+18,90101,14340,40,7,6,9,210,421,984,4,99,48,45,28,58,1,5,4,3,4,47,4,7,4,4,2,4,6,6,4,6,2,7,2,3,0,1,0,5,6.1,8.615384615,4.5,30,35,1,0,1,0,0,1,0,0,2,2,1,3,0,0,0,0,0,0,5,9,1
2.40303E+18,70902,19721,40,1,8,89,0,436,2242,4,8,10,7,82,18,4,6,3,6,5,63,1,7,5,2,2,2,6,7,2,5,2.146120916,9,7,7,0,0,0,2.5,0.166666667,0,4,25,12,1,1,1,0,0,1,0,0,3,0,5,1,1,0,0,0,0,0,8,9,1
1.15055E+18,167248,16636,40,7,5,5,294,414,800,3,9,19,8,78,13,4,6,5,6,5,61,2,5,7,3,2,3,4,6,7,6,3,9,6,7,0,0,1,0,0,0,4.5,23,18,1,1,1,1,0,1,0,0,1,3,5,1,1,0,0,0,0,0,9,10,1
4.37401E+18,136436,16045,40,8,7,100,0,457,1360,3,71,69,76,75,61,2,7,7,7,7,45,4,1,4,3,2,2,5,6,7,6,2,14,7,6,0,0,0,0,3,3.230769231,5,26,18,0,1,1,1,0,1,0,0,3,0,0,1,1,0,1,1,0,0,2,4,1
9.1409E+18,53380,9305,41,9,4,53,0,412,1825,4,99,37,46,66,42,2,4,4,4,6,56,2,3,7,3,3,4,5,5,5,1,3,4,7,6,1,0,0,3.5,3.1,2.653846154,6.5,1,1,1,1,1,0,0,1,0,0,3,1,3,1,0,0,0,0,0,0,8,9,1
8.92862E+18,43028,8578,41,4,6,97,206,412,1784,4,46,47,26,26,28,6,6,5,4,2,56,2,7,4,3,2,4,4,7,3,4,2.146120916,5,2,4,0,0,0,5,6.8,6,5,36,31,1,1,1,0,0,0,1,0,2,1,0,2,1,0,0,0,0,0,6,9,1
7.52596E+18,90172,18363,41,5,2,5,0,424,1237,3,64,56,42,73,74,6,6,4,5,3,48,3,6,5,3,2,3,4,6,1,3,2.146120916,4,2,4,0,0,0,4.5,5.9,7.192307692,7,22,31,1,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,5,9,1
6.12119E+18,173791,29779,41,2,3,19,299,413,1104,4,36,36,29,28,55,3,6,5,6,4,64,4,5,3,1,1,1,1,5,2,7,2,3,4,4,0,0,0,0,5,5.730769231,6,21,19,1,0,1,0,0,1,0,0,3,0,2,3,0,0,0,0,0,0,6,9,1
8.48672E+18,136035,24177,41,6,3,5,0,552.5538746,471,1,99,62,51,84,49,2,7,6,6,5,53,1,4,5,2,3,2,4,7,3,2,2.146120916,0,4,6,0,0,0,5,5.633333333,2.038461538,5.5,19.42174743,20.12384979,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,5,5,1
6.50283E+18,144514,27764,42,1,1,5,0,315,130,3,29,29,71,40,23,0,0,0,2,4,32,0,0,0,3,4,4,3,5,0,0,3,24,5,4,0,1,1,2.5,4.966666667,4.5,2.5,0,0,0,1,1,1,0,0,1,0,2,2,3,3,0,0,0,0,0,0,5,7,1
7.0259E+18,44066,6626,42,4,3,5,0,426,846,4,74,23,23,28,63,2,4,5,6,5,47,5,5,5,4,2,4,4,5,4,3,2,20,2,3,0,0,1,5,6.133333333,5.692307692,6.5,15,24,0,1,1,1,0,1,0,0,2,0,4,3,0,0,0,0,0,0,9,7,1
1.90204E+17,55026,8859,42,6,2,8,0,439,444,2,86,89,85,86,95,2,5,6,6,3,38,5,4,7,3,3,4,4,6,2,3,3,18,6,6,0,0,0,1,6.666666667,6.846153846,6.5,0,0,0,0,1,0,0,1,0,0,2,2,0,3,0,0,0,0,0,0,2,1,1
3.55323E+18,103548,15890,42,4,4,5,139,414,1264,3,65.65276963,70,76,50,68,3,5,7,4,7,52,4,5,5,2,3,4,4,7,6,2,2,9,4,5,0,1,0,0,5.066666667,2.230769231,5.5,20,27,1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,4,1
6.02317E+18,118591,27591,43,8,0,5,293,130,302,2,99,25,60,45,29,0,0,0,4,4,62,0,0,0,2,2,3,4,6,0,0,3,7,3,3,0,0,0,3,5.2,4.769230769,7,1,5,1,1,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,3,4,1
7.10811E+18,53126,8250,43,2,2,7,0,390,760,3,58,47,52,8,59,5,4,3,2,5,48,5,2,5,3,3,5,4,4,6,4,2,27,6,4,0,0,1,4,5.533333333,5.461538462,4,14,25,1,1,1,0,0,1,0,0,2,0,1,2,0,0,0,0,1,0,4,6,1
4.07606E+18,126203,19072,43,4,5,34,55,423,1790,6,83,55,47,15,77,4,4,3,5,6,46,6,5,3,7,1,1,1,4,3,2,1,15,2,3,0,1,1,5,4.3,5,5.5,29,29,1,1,1,1,0,0,1,0,2,0,3,3,0,0,0,0,1,0,6,8,1
8.91013E+17,52563,14576,43,4,7,80,0,435,2176,2,65.65276963,84,78,40,87,1,4,6,7,6,38,6,5,5,2,2,3,4,7,2,2,2.146120916,43,6,6,0,1,0,4.5,6.8,4.615384615,6,44,36,0,0,1,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,3,2,1
6.80414E+18,86864,18302,43,6,6,5,0,415,1170,2,91,96,96,85,92,4,4,7,6,7,46,5,2,4,3,2,4,5,5,7,1,1,32,7,7,0,0,1,3.5,5.433333333,4,5.5,7,8,0,1,1,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,2,1,1
1.64547E+18,44856,6951,43,3,1,5,0,420,643,2,99,95,86,99,84,3,5,4,6,6,39,6,3,4,1,1,1,1,4,5,6,2,4,3,3,0,0,0,3.5,3.133333333,4.576923077,7.5,12,24,0,1,1,1,1,1,0,0,2,0,0,3,0,0,0,0,0,0,2,3,1
4.38961E+18,55746,11808,44,5,2,6,0,552.5538746,372,3,67,99,98,96,99,0,0,0,5,4,32,0,0,0,7,1,1,1,4,0,0,2,33,3,4,0,0,1,2,4.733333333,3.730769231,6.5,19.42174743,20.12384979,0,0,1,1,0,0,1,0,2,1,1,3,0,0,0,0,0,0,2,2,1
7.19851E+18,40307,9221,44,7,1,5,0,419,302,2,61,88,96,74,90,0,0,0,4,5,32,0,0,0,4,2,4,5,4,0,0,1,3,5,4,0,1,1,0.5,3.3,6.230769231,5,12,21,0,1,1,1,0,1,0,0,3,0,0,2,0,0,0,0,0,0,2,3,1
7.94223E+18,127373,21250,44,5,2,85,0,414,1436,5,47,39,36,16,75,3,3,4,5,6,83,3,2,6,2,3,4,4,4,2,5,2,16,4,5,0,1,1,0,6.433333333,6.730769231,7,16,15,1,1,1,1,0,1,0,0,4,0,3,3,0,0,0,1,0,0,8,9,1
7.56421E+18,121193,32585,44,2,2,68,356,386,828,5,57,16,23,36,17,4,3,3,4,2,66,1,7,5,4,4,4,6,5,3,4,2,5,1,3,0,0,1,5,8.266666667,1.961538462,4,13,16,1,0,1,1,0,0,1,0,3,2,5,2,0,0,0,1,0,0,9,7,1
1.31361E+18,84817,12435,44,4,2,27,124,415,624,4,70,74,70,62,80,3,4,6,6,3,52,4,4,3,1,1,1,1,6,2,1,2,11,4,4,0,0,0,5,5.933333333,6.076923077,5.5,8,15,1,0,1,0,0,0,1,0,2,3,2,3,0,0,0,0,1,0,2,4,1
4.59546E+18,25097,4199,44,5,1,5,0,417,790,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,5,4,4,5,5,49,2,6,5,2,3,5,4,4,3,4,2.146120916,0,4,5,0,1,0,0,5.666666667,2.961538462,4.5,8,15,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,1,6,6.372005492,1
4.41248E+18,92092,15163,44,5,0,5,98,422,605,3,94,68,62,72,72,2,4,5,3,4,45,5,7,4,1,1,1,1,6,2,1,2,3,4,3,1,1,0,5,5.733333333,6.538461538,6,6,12,1,1,1,1,0,0,0,1,2,1,0,3,0,0,0,0,0,0,5,4,1
3.75129E+18,37893,5587,45,4,3,5,0,420,671,2,92,83,80,93,85,1,5,6,5,4,46,5,4,3,3,3,4,3,6,1,3,2.146120916,3,2,2,0,0,0,4.5,5.966666667,6.5,6,6,13,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,4,5,1
1.83584E+18,32117,5740,45,4,3,55,187,422,1230,5,85,63,66,54,58,4,6,5,4,3,56,2,7,3,3,3,3,3,5,2,3,2.146120916,5,2,1,0,0,0,0,2.733333333,3.115384615,6,20,28,1,0,1,0,0,0,1,0,2,0,1,3,0,0,0,0,0,0,4,6,1
3.54887E+18,51602,4130,46,4,2,5,81,420,373,3,95,93,80,88,69,0,0,0,2,3,45,0,0,0,4,4,5,3,5,0,0,3,11,3,2,0,0,1,4,8.033333333,6.269230769,5,14,18,0,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,2,1
1.60618E+18,70271,13308,46,4,1,5,0,410,723,3,96,84,73,73,65,3,5,4,5,3,47,1,7,7,1,7,1,1,5,3,2,1,7,2,2,0,0,0,3,5.266666667,4.307692308,5.5,4,6,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,2,4,1
6.17124E+18,102784,21326,46,7,14,5,0,420,2045,3,94,66,62,69,57,3,6,4,4,5,63,2,6,4,7,1,1,1,6,4,6,2,12,4,1,0,0,0,0,2.1,0,6,14,9,1,0,0,0,0,1,0,0,2,5,0,3,0,0,0,0,0,0,4,5,1
7.62222E+18,86756,11054,47,4,0,5,0,423,381,3,99,60,31,2,46,0,0,0,7,5,38,0,0,0,6,3,3,4,4,0,0,2,8,5,3,0,1,1,0,3.433333333,3.846153846,3.5,14,35,1,1,1,1,0,0,1,0,1,1,1,3,0,0,0,0,0,0,5,6,1
3.65182E+18,106807,21201,47,5,3,86,0,413,1735,7,80,21,21,13,48,5,3,2,3,4,47,5,7,3,1,1,1,1,4,2,2,2,18,6,4,0,0,0,4,4.433333333,5.307692308,6,-9,-8,1,0,1,0,0,0,1,0,3,3,4,3,0,0,0,1,0,0,8,9,1
9.07882E+18,53162,12049,47,5,4,87,0,424,3372,6,54,20,23,29,36,3,3,3,2,5,60,5,3,7,3,3,2,2,4,7,2,2,43,2,3,0,0,1,4.5,4.8,2.192307692,5,39,23,1,0,1,0,0,0,1,0,3,5,5,3,0,0,0,0,0,0,9,7,1
3.64541E+18,98162,20898,47,6,1,5,0,433,1021,3,65.65276963,96,96,87,98,3,4,7,7,7,38,5,2,7,5,3,3,4,4,7,4,3,30,7,6,0,1,1,2,3.266666667,2.307692308,6,12,22,0,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,3,1
5.51802E+18,173459,32159,47,3,4,5,505,456,1084,3,85,52,36,84,41,4,5,6,4,7,54,2,4,4,2,2,3,3,5,4,2,1,8,7,6,0,0,0,5,2.8,2.384615385,4,31,26,1,1,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,3,3,1
6.44474E+18,31035,4418,47,2,2,5,171,456,631,4,62,63,56,76,59,3,5,6,7,4,40,4,7,5,4,3,3,3,6,2,4,2.146120916,3,6,5,0,0,0,0,2.166666667,1.230769231,4.5,19,32,1,1,1,0,0,0,1,0,2,0,1,2,0,0,1,0,0,0,5,8,1
6.40609E+17,35820,3432,48,1,5,5,124,422,1700,4,21,29,39,37,22,6,3,6,4,2,67,4,6,7,1,1,1,1,3,5,2,2.146120916,15,3,2,0,0,0,4.5,4.466666667,5.076923077,4.5,14,14,1,0,1,0,0,1,0,0,3,0,1,3,0,0,0,0,0,0,7,8,1
7.48251E+18,71956,9176,48,1,7,97,0,412,2063,5,5,12,11,60,12,3,3,2,4,1,68,7,7,3,1,1,1,1,6,1,4,2,48,4,3,0,0,0,1.5,4.066666667,2.115384615,3.5,14,11,1,0,0,0,0,1,0,0,3,1,1,2,2,0,0,1,0,0,8,9,1
4.71003E+18,39900,4706,48,7,4,8,0,422,917,4,50,40,27,65,38,4,3,4,5,5,44,4,7,7,5,2,5,3,5,3,2,3,46,2,1,0,0,1,4,0.266666667,0,6.5,17,27,0,0,1,1,0,1,0,0,2,0,3,3,0,0,0,0,1,0,6,9,1
1.29525E+18,84556,8746,48,8,7,5,0,552.5538746,1974,4,77,77,79,53,85,6,5,4,6,5,63,3,3,5,6,3,4,5,4,6,5,2,5,5,4,0,0,0,0,0,0,6,19.42174743,20.12384979,1,0,0,0,0,1,0,0,2,5,3,1,0,0,0,0,0,0,2,1,1
8.21457E+17,43476,5549,48,9,2,6,0,416,861,3,99,72,75,49,75,5,5,5,4,3,28,7,1,3,1,1,1,1,4,6,3,1,37,7,5,0,0,1,0,1.833333333,1.846153846,6.5,-6,-8,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,2,4,1
4.15195E+18,68632,18514,48,4,0,6,0,421,570,2,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,5,7,4,7,46,4,4,4,3,3,5,3,7,6,1,3,12,7,5,0,0,1,3,3.366666667,3.807692308,6.5,7,17,1,0,0,0,0,1,0,0,2,0,0,3,0,0,0,1,0,0,6,6.372005492,1
1.86242E+18,79920,20862,48,4,8,5,0,423,2087,3,27,34,59,7,37,3,5,4,4,5,39,5,1,7,1,1,1,1,4,2,3,3,18,3,4,0,1,0,0,1.3,0,4.5,21,18,1,1,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,3,6,1
4.14741E+18,51848,3461,48,5,1,0,0,442,936,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,4,6,7,7,7,45,6,1,5,3,2,3,4,4,5,5,2.146120916,21,7,7,0,1,0,0,3.133333333,2.307692308,6,11,22,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,6.372005492,1
6.1147E+18,39315,9488,49,5,4,85,0,419,1623,6,73,58,50,22,77,5,3,1,1,1,46,6,3,2,1,1,1,1,4,4,7,2,25,4,3,0,1,1,5,0.333333333,0.461538462,6,43,45,1,1,1,1,0,0,1,0,3,5,2,3,0,0,0,0,0,1,6,7,1
1.0567E+18,43388,9455,49,7,2,5,0,425,1066,3,52,15,19,23,13,3,4,3,4,6,54,6,2,7,7,1,1,1,4,3,3,1,10,5,4,0,0,1,3.5,0.233333333,0,4,11,16,0,1,0,0,0,1,0,0,2,5,3,2,0,0,0,0,0,0,9,8,1
8.84E+18,76010,13188,49,3,3,79,155,415,866,4,7,14,9,19,11,5,4,5,5,2,39,2,7,5,3,3,5,5,7,4,4,2.146120916,3,2,2,0,0,0,0,2.733333333,3.076923077,6,3,3,1,1,1,0,1,1,0,0,2,3,5,1,0,0,0,0,0,0,10,10,1
7.51285E+18,60368,24026,49,5,3,88,250,384,717,6,66,54,31,86,65,5,4,4,4,4,86,6,7,5,2,4,4,3,4,2,2,2.146120916,10,4,5,0,0,1,4,4.033333333,4.461538462,4.5,0,0,1,1,1,0,0,0,1,0,4,3,2,3,0,0,0,0,0,1,4,4,1
3.04307E+18,94900,11210,49,3,5,28,0,455,1668,2,91,65,77,69,77,3,5,7,7,7,39,3,2,7,2,2,3,3,5,4,2,3,8,7,7,0,1,1,2,1.633333333,2.653846154,6,17,18,0,1,1,1,1,1,0,0,2,4,3,1,1,0,1,0,0,0,6,4,1
2.26878E+18,94950,19032,49,4,2,5,0,422,841,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,5,4,6,6,46,6,2,3,3,3,5,3,3,3,4,2.146120916,16,6,4,0,1,0,3.5,5.533333333,4.269230769,5.5,1,2,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,6,6.372005492,1
7.17742E+18,62855,13418,49,1,6,70,0,414,1593,4,18,20,31,73,22,4,6,5,6,4,86,2,6,3,3,3,5,3,6,5,7,1,3,2,3,0,1,0,3.5,4.1,2.653846154,3,1,1,1,1,1,1,0,0,1,0,2,2,5,2,1,0,0,0,0,0,7,9,1
1.05376E+18,43650,7896,49,6,2,8,22,410,680,3,73,72,76,83,71,4,7,7,4,4,39,5,5,5,6,3,4,4,6,2,7,3,16,6,2,0,0,1,0,2.133333333,3.538461538,7,2,3,1,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,3,1
7.44027E+18,72244,10239,50,5,0,3,0,408,132,2,97,82,74,29,77,0,0,0,7,6,38,0,0,0,1,7,1,1,4,0,0,3,3,6,5,1,0,1,0.5,1.066666667,3.615384615,6.5,7,18,0,1,1,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,4,2,1
4.54096E+18,118846,16247,50,8,0,60,0,419,705,6,95,65,70,23,62,5,4,6,6,6,45,4,2,4,3,4,3,3,7,5,4,2.146120916,33,3,3,0,0,1,0,2.2,5.461538462,7,12,15,1,1,1,1,0,0,1,0,3,5,3,3,0,0,0,1,0,0,2,5,1
7.02204E+17,143619,56366,50,3,8,5,0,413,2894,3,37,72,68,67,66,4,5,4,5,6,53,3,3,4,3,3,2,4,4,4,4,2.146120916,11,5,4,0,0,0,2,0.133333333,0,5,25,17,1,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,2,3,1
6.1094E+18,77183,8267,50,5,-1,94,150,424,2068,7,72,62,42,8,55,4,5,3,2,4,98,1,7,3,3,3,5,3,5,2,7,2,8,2,2,0,1,1,4.5,1.4,8.538461538,6,16,12,1,1,1,0,0,0,1,0,4,0,0,2,0,1,0,1,0,0,5,7,1
4.07675E+18,112841,11419,50,4,5,28,189,455,1007,4,80,92,98,92,87,5,5,5,4,7,53,2,6,6,3,4,3,2,7,4,4,2.146120916,15,4,6,0,1,1,3,6.066666667,2.269230769,7,18,18,1,1,1,1,0,0,1,0,2,0,1,2,0,0,1,0,0,0,1,2,1
8.29271E+18,43919,3663,51,4,1,5,0,336,395,2,71,66,68,60,64,0,0,0,5,5,49,0,0,0,5,3,5,3,3,0,0,1,19,5,2,0,0,1,3,2.866666667,3.5,5.5,0,0,1,0,1,0,0,1,0,0,2,0,1,3,0,0,0,0,0,0,6,6,1
3.15946E+17,74270,15133,51,6,1,3,0,415,641,1,84,96,96,80,96,0,0,0,6,7,38,0,0,0,7,1,1,1,4,0,0,1,27,5,4,0,0,0,3,3.433333333,3.692307692,6,13,32,0,0,0,0,0,0,0,1,2,4,0,3,0,0,0,0,0,0,3,2,1
2.65498E+18,57094,18186,51,5,7,87,0,414,4576,3,12,22,11,91,15,5,2,5,3,6,77,3,6,3,3,3,2,3,6,2,1,2.146120916,66,4,3,0,0,0,0,2.433333333,3.384615385,4,29,15,1,0,0,0,0,1,0,0,3,0,2,2,1,0,0,0,0,1,8,6,1
9.1052E+18,32446,3451,51,7,1,5,0,422,1013,4,2,3,3,42,1,2,3,7,7,6,46,5,7,5,4,3,5,4,5,5,2,1,24,2,4,0,0,0,4,3.566666667,3.115384615,4.5,10,15,1,0,0,0,0,1,0,0,2,0,5,3,0,0,0,0,1,0,10,7,1
5.76419E+18,65764,9136,51,6,0,5,0,407,701,3,94,67,65,5,63,2,4,4,2,6,47,2,4,7,4,3,4,3,5,2,6,1,25,2,2,0,0,0,3,3.233333333,3.730769231,5.5,6,12,1,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,1,0,4,4,1
