df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,exp_srvy_hh_lifestyl_financl_real_estate_currn,exp_srvy_hh_lifestyl_financial_real_estate__f,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
9.10623E+18,1050013,376117,23,2,20,100000,1285,0,99,12,5,3,3,1,2,65,7,5,6,1,1,1,1,7,7,4,5,2,0,6,5,0,0,1,0.5,3.266666667,3,4,1,0,0,1,0,0,0,1,0,0,4,4,4,3,2,1,0,0,0,0,0,9,9,3
4.49707E+18,719298,335468,23,3,39,98566,0,0,2,2,4,4,4,4,4,39,7,5,5,1,1,1,1,1,5,6,6,3,1,6,7,0,0,1,0.5,1.466666667,2.153846154,3.5,0,0,1,1,0,0,0,1,0,0,3,3,5,4,2,1,0,0,0,0,0,10,6,3
6.99177E+18,441879,101850,23,6,14,68886,362,217,5,13,5,5,3,3,2,63,6,2,7,1,1,1,1,7,6,3,5,2,1,1,6,0,0,0,0.5,1.5,1.884615385,5.5,1,0,1,1,0,0,0,1,0,0,2,5,5,3,2,1,0,0,0,0,0,10,10,3
5.30425E+18,737638,201972,23,1,40,100000,2395,1500,3,2,5,4,3,3,2,56,6,1,7,1,1,1,1,7,6,3,7,3,1,5,6,0,0,0,1,1.7,4.038461538,4.5,1,0,1,1,0,0,0,0,1,0,3,3,5,3,2,1,1,0,0,0,1,10,7,3
7.52569E+18,459295,93709,23,6,6,23378,0,0,16,35,4,5,3,2,1,48,2,2,3,1,1,1,1,7,5,6,5,3,0,2,6,0,0,0,0.5,0.033333333,2.230769231,5,1,0,0,1,0,0,0,1,0,0,2,5,5,4,2,0,0,0,0,0,0,9,10,3
9.03838E+18,496137,67458,23,5,8,34164,0,0,8,3,6,4,3,3,4,67,4,3,6,1,1,1,1,7,5,6,6,3,2,4,7,0,0,1,0,1.433333333,2.153846154,4.5,1,0,1,1,0,0,0,0,1,0,4,4,5,3,2,0,2,0,0,0,0,10,6,3
4.5177E+18,460775,106132,23,7,5,22412,445,356,10,1,4,4,5,2,2,65,6,2,6,1,1,1,1,7,6,6,5,2,0,4,5,0,0,0,0.5,1.466666667,2.846153846,6,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,0,9,8,3
6.60912E+18,939942,426961,23,1,18,21457,1259,947,3,2,5,4,4,3,4,69,7,1,6,1,1,1,1,7,7,7,4,3,0,3,5,0,0,0,0.5,1.766666667,3.076923077,5,1,0,0,1,1,0,0,0,1,0,3,2,5,3,2,1,0,0,1,0,0,10,7,3
1.15053E+18,490297,111264,23,4,10,43148,660,340,4,3,5,5,2,4,4,63,6,1,7,1,1,1,1,7,5,4,3,2,1,3,7,0,0,1,3.5,2.033333333,2.115384615,4.5,1,0,1,1,0,0,0,1,0,0,3,3,5,3,2,0,0,0,1,0,0,10,7,3
3.67835E+18,793916,152358,23,4,11,37471,445,0,65.65276963,11,5,5,3,3,4,63,4,4,6,1,1,1,1,7,5,6,6,3,1,4,7,0,0,1,1,0.066666667,1.615384615,3.5,1,0,1,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,1,10,9,3
8.40082E+18,714413,309985,23,8,19,100000,575,400,47,8,6,5,2,1,1,55,6,1,6,1,1,1,1,7,6,5,7,2,0,3,5,0,0,0,0.5,1.466666667,2.846153846,8,1,0,0,1,0,0,0,0,1,0,3,4,4,3,2,2,1,0,0,0,0,9,3,3
3.28361E+18,1595088,1270399,23,3,20,73655,777,417,3,45.36209494,5,5,3,4,4,53,6,2,6,1,1,1,1,7,6,5,3,2.146120916,1,1,6,0,0,0,3,1.633333333,2.846153846,5.5,1,0,1,1,1,0,0,0,1,0,3,0,0,3,3,1,1,0,1,0,0,6,6.372005492,3
6.56665E+17,526205,88841,23,9,16,85540,715,417,12,4,5,5,2,5,4,73,6,3,4,1,1,1,1,7,6,4,6,2,2,1,4,0,0,1,0,1.1,1.615384615,5.5,1,0,1,1,0,0,0,0,1,0,3,5,1,3,2,0,1,0,0,0,1,10,7,3
2.58447E+18,451849,125907,23,7,14,54593,359,275,11,13,5,4,2,4,4,53,4,3,4,1,1,1,1,7,5,6,3,2,0,4,7,0,0,1,0,1.533333333,2.076923077,4,1,0,0,1,0,0,0,1,0,0,2,5,4,3,2,1,0,0,0,0,0,8,7,3
2.68058E+18,506568,264240,23,5,11,80136,486,336,48,52,5,5,2,5,2,64,6,2,6,1,1,1,1,7,6,7,7,2,0,5,6,0,0,0,0.5,0.033333333,2.230769231,6,1,0,0,1,1,0,0,0,1,0,4,2,3,3,2,0,1,0,0,0,0,5,5,3
4.35921E+18,527460,200111,23,5,10,22912,535,428,3,3,7,5,2,5,5,64,6,3,6,1,1,1,1,7,5,6,6,2.146120916,0,4,7,0,0,0,2,1.566666667,2.846153846,5,1,0,0,1,0,0,0,0,1,0,4,2,5,3,2,0,0,0,0,0,1,10,8,3
6.97295E+17,836756,280393,23,6,29,95638,1425,670,3,3,4,4,2,1,1,64,5,1,6,1,1,1,1,7,5,6,5,2,3,1,5,0,1,1,0.5,1.466666667,2.846153846,5,1,1,1,1,0,0,0,0,1,0,3,4,5,3,2,0,0,0,0,0,0,10,6,3
2.64883E+18,550887,157223,23,2,14,70400,670,536,11,13,6,5,3,3,5,67,4,1,7,1,1,1,1,7,5,5,7,2,1,3,7,0,0,0,0.5,1.466666667,2.153846154,3.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,0,9,10,3
6.45907E+18,463904,154368,23,1,14,21538,1015,417,99,4,3,5,4,4,4,53,4,4,4,1,1,1,1,7,5,6,7,3,0,4,6,0,0,0,0.5,1.066666667,2.538461538,4.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,3,1,0,0,0,1,0,10,8,3
3.73478E+18,417922,233671,23,2,6,21061,30,0,41,73,4,5,4,3,2,55,6,4,6,1,1,1,1,7,6,7,5,2,1,4,6,0,0,1,0.5,3.733333333,2.884615385,6,1,0,1,1,0,0,0,1,0,0,3,0,1,4,3,1,0,0,0,1,0,2,5,3
4.42943E+18,501677,102872,23,4,4,19917,253,202,48,35,3,5,4,1,4,35,1,3,6,1,1,1,1,7,4,7,3,2,2,5,5,0,0,1,0.5,1,3.076923077,4.5,1,0,1,1,0,0,0,1,0,0,2,5,5,3,2,0,0,0,0,0,0,9,10,3
2.3033E+18,538402,55385,23,4,7,25335,228,182,6,14,6,5,2,1,1,48,4,2,2,1,1,1,1,7,5,7,3,2,0,4,6,0,0,0,0,1.8,2.115384615,6,1,0,0,1,1,0,0,1,0,0,3,4,5,3,2,1,0,0,0,0,0,10,10,3
2.88005E+18,476256,160505,23,1,27,85923,0,0,10,45.36209494,4,4,4,5,4,39,7,2,5,1,1,1,1,1,7,5,6,2,1,5,6,0,0,0,5,4.733333333,3.346153846,4,1,0,1,1,0,0,0,0,1,0,1,1,5,5,2,1,0,0,0,0,0,6,6.372005492,3
5.69713E+18,1287992,523005,23,3,10,88534,489,391,76,23,7,5,3,2,2,51,2,4,4,1,1,1,1,7,5,6,6,3,0,6,6,0,0,1,0.5,4.366666667,2.807692308,5,1,0,0,1,0,0,0,1,0,0,2,5,5,3,2,0,0,0,0,0,1,8,7,3
5.608E+17,543869,211557,23,7,11,63817,704,563,48,21,3,5,3,4,2,54,6,2,6,1,1,1,1,7,5,5,3,2.146120916,1,3,6,0,0,0,2,1.566666667,2.153846154,5,1,0,1,1,1,0,0,1,0,0,3,5,1,3,2,1,0,0,1,0,0,9,7,3
3.06464E+18,472408,147008,23,7,7,79864,460,368,3,2,2,4,2,3,1,68,4,3,4,1,1,1,1,7,5,3,7,1,0,4,5,0,0,0,0,1.533333333,2.076923077,5,1,0,0,1,0,0,0,0,1,0,3,5,5,3,2,2,1,0,1,0,0,10,7,3
8.57683E+18,534170,97262,23,5,5,27726,268,215,14,24,5,4,6,3,4,50,7,1,5,1,1,1,1,7,7,7,2,2,1,1,7,0,0,0,0,1.566666667,3.538461538,5,1,0,1,1,0,0,0,1,0,0,2,4,5,3,2,1,0,0,0,0,1,5,4,3
1.44646E+18,685673,220526,23,9,16,60659,210,189,3,8,5,5,2,3,4,64,6,3,4,1,1,1,1,7,7,6,7,2,2,5,4,0,0,1,1.5,1.166666667,2.076923077,6.5,1,0,1,1,0,0,0,1,0,0,2,3,2,3,1,1,0,0,0,0,1,9,3,3
8.44152E+18,420169,179004,23,4,17,44906,159,127,99,4,4,5,2,3,2,64,6,2,4,1,1,1,1,7,5,6,6,2,0,5,4,0,0,0,0.5,1.566666667,2.076923077,5,1,0,0,1,0,0,0,1,0,0,3,5,4,3,2,0,0,0,0,0,0,10,6,3
7.48606E+17,600518,222444,23,8,14,57308,955,0,3,3,6,5,2,5,1,68,6,1,4,1,1,1,1,7,5,6,5,2,0,4,5,0,0,0,0.5,3.1,3.692307692,4,1,0,0,1,0,0,0,0,1,0,3,0,5,3,2,1,0,0,1,0,0,10,7,3
5.60888E+18,427343,120761,23,7,7,30568,400,319,83,16,6,5,4,3,4,61,5,4,6,1,1,1,1,7,5,3,5,2.146120916,1,3,6,0,0,1,0.5,0.766666667,1.576923077,7,1,0,1,1,0,0,0,1,0,0,3,4,0,3,2,0,0,0,1,0,0,9,8,3
9.0425E+18,438630,121719,23,4,3,30771,290,232,9,10,6,4,3,2,2,40,3,4,4,1,1,1,1,7,4,6,2,2,1,4,6,0,0,1,0.5,0.033333333,1.346153846,5.5,1,0,1,1,0,0,0,1,0,0,3,0,5,3,2,0,0,0,0,0,0,10,9,3
7.70973E+18,686294,269660,23,5,13,77554,465,372,98,95,6,5,2,3,2,68,6,2,3,1,1,1,1,7,6,6,4,2,0,1,6,0,0,1,0.5,1.466666667,2.153846154,6,1,0,0,1,0,0,0,1,0,0,2,2,0,3,2,1,0,0,0,0,0,1,1,3
4.28035E+18,720587,153550,23,7,27,66725,650,350,61,12,4,5,2,5,2,53,4,2,4,1,1,1,1,7,5,6,6,2,0,1,6,0,0,1,1.5,1.533333333,2.230769231,7,1,0,0,1,1,0,0,0,1,0,3,5,4,3,2,1,0,0,0,1,0,9,6,3
3.0205E+17,403444,158090,23,8,8,50044,0,198,41,56,3,5,4,3,4,50,2,5,3,1,1,1,1,7,5,5,4,1,1,5,7,0,0,1,2,4,0.961538462,5.5,1,0,1,1,0,0,0,1,0,0,2,3,5,3,1,1,0,0,0,0,0,6,9,3
2.62154E+17,422305,148789,24,5,6,58304,400,360,2,26,4,5,3,2,2,66,6,2,7,1,1,1,1,7,6,5,6,2,0,5,6,0,0,1,0.5,3.266666667,2.846153846,4.5,1,0,0,1,0,0,0,0,1,0,4,4,4,3,2,0,1,0,0,0,0,4,5,3
4.04281E+18,423222,76494,24,2,10,37453,382,287,11,2,6,4,3,2,2,56,4,2,4,1,1,1,1,7,5,3,5,2,3,3,7,0,0,1,0.5,1.766666667,3.076923077,4.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,0,0,0,0,0,0,10,6,3
5.67006E+18,663282,226942,24,7,17,93867,667,322,29,3,4,5,2,5,2,67,4,1,6,1,1,1,1,7,5,5,7,2,1,2,6,0,0,1,0.5,1.633333333,1.615384615,5,1,0,1,1,0,0,0,1,0,0,2,1,3,3,2,1,0,0,0,0,0,10,6,3
3.77784E+18,726973,135974,24,2,19,100000,927,649,3,3,5,5,3,2,1,71,6,1,7,1,1,1,1,7,6,4,6,3,2,3,5,0,0,1,0,1.433333333,2.846153846,5,1,0,1,1,0,0,0,0,1,0,3,4,4,3,2,1,0,0,1,0,0,10,7,3
8.94416E+16,543412,300799,24,6,42,100000,2150,1300,99,3,5,5,3,3,4,64,5,2,3,1,1,1,1,7,5,5,7,2,2,5,6,0,0,1,2,1.366666667,2.692307692,5,1,0,1,1,0,0,0,0,1,0,2,3,1,3,1,1,0,0,0,0,1,10,8,3
5.65678E+18,423993,101303,24,4,9,59253,400,320,47,33,1,5,1,2,2,52,4,4,4,1,1,1,1,1,4,3,6,3,0,6,7,0,0,1,0,1.933333333,3.307692308,6.5,1,0,0,1,1,0,0,1,0,0,3,3,5,3,2,0,0,0,0,1,0,6,3,3
7.01738E+18,845384,363925,24,3,28,35700,0,0,65.65276963,45.36209494,3,3,2,2,4,47,7,3,4,1,1,1,1,1,7,3,3,2.146120916,0,4,5,0,0,0,1.5,1.666666667,3.538461538,4,1,0,0,1,0,0,0,1,0,0,4,0,0,4,2,1,0,0,0,0,0,6,6.372005492,3
1.04828E+18,501888,247065,24,9,17,91596,520,220,3,2,2,5,2,1,1,68,6,2,4,1,1,1,1,7,5,6,6,2,1,4,5,0,0,0,0.5,1.466666667,2.153846154,6.5,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,2,1,0,0,0,0,10,6,3
2.68591E+17,421773,198938,24,8,23,92096,318,130,9,3,5,4,4,2,4,67,6,3,4,1,1,1,1,7,5,5,3,2,0,4,7,0,0,1,1,1.6,2.076923077,3.5,1,0,0,1,0,0,0,1,0,0,3,3,4,3,2,0,0,0,1,0,0,10,6,3
3.69076E+18,1231975,569491,24,3,17,88714,630,308,2,2,4,4,4,3,4,62,6,1,7,1,1,1,1,7,6,2,6,2,0,4,6,0,0,1,1.5,3.966666667,0.961538462,6.5,1,0,0,1,0,0,0,1,0,0,4,3,3,3,2,1,1,0,1,0,0,10,7,3
3.97093E+18,774387,406747,24,7,9,45926,443,333,99,1,4,4,2,2,4,67,7,2,6,1,1,1,1,7,7,7,7,2,0,5,5,0,0,0,0.5,1.566666667,2.076923077,5,1,0,0,1,1,1,1,0,1,0,3,4,4,3,2,1,1,0,1,0,0,10,7,3
7.75744E+18,436161,177159,24,8,14,71157,350,0,99,42,2,5,3,6,5,61,6,4,7,1,1,1,1,7,5,2,6,3,2,6,6,1,1,0,0.5,1.633333333,1.615384615,5.5,1,0,1,1,0,0,0,1,0,0,2,1,1,3,1,1,0,0,0,0,0,7,7,3
2.90104E+18,1022739,577082,24,9,17,8705,995,0,3,8,2,5,2,5,4,75,6,1,7,1,1,1,1,7,5,7,3,2.146120916,0,4,6,0,0,0,0.5,0.033333333,1.269230769,4,1,0,0,1,0,0,0,0,1,0,3,3,5,3,2,1,0,0,0,0,0,9,3,3
7.2644E+18,439767,175452,24,2,15,100000,867,694,28,12,5,4,5,4,4,68,7,1,6,1,1,1,1,7,7,4,7,2.146120916,1,4,7,0,0,1,1,1.5,2.846153846,4,1,0,1,1,0,0,0,1,0,0,4,5,5,3,2,1,1,0,0,0,1,9,8,3
2.56146E+18,623311,160644,24,9,10,40782,585,468,9,12,5,5,2,4,2,66,6,3,6,1,1,1,1,1,6,6,5,3,2,4,6,0,0,1,1,1.8,3.076923077,5,1,0,1,1,0,0,0,0,1,0,4,4,5,3,2,1,0,0,1,0,0,9,3,3
5.95858E+18,439149,86766,24,1,9,62882,387,310,47,36,4,6,4,4,4,53,5,2,6,1,1,1,1,7,5,4,6,2,1,3,7,0,0,1,0.5,1.466666667,2.153846154,6,1,0,1,1,0,0,0,0,1,0,2,3,5,3,2,1,0,0,0,0,0,7,10,3
5.96208E+18,1033177,430878,24,2,12,78343,730,584,99,2,6,4,2,2,4,63,6,3,6,1,1,1,1,7,6,4,7,2,0,5,4,0,0,0,0.5,1.033333333,2.307692308,5.5,1,0,0,1,0,0,0,1,0,0,4,5,5,3,2,1,1,0,0,0,0,10,6,3
2.76427E+18,427826,79150,24,5,9,28610,605,484,8,21,3,7,5,6,4,53,5,2,7,1,1,1,1,7,7,6,6,3,1,2,6,0,0,1,0.5,1.4,2.769230769,5.5,1,0,1,1,0,0,0,1,0,0,2,1,3,3,2,0,0,0,0,0,0,5,3,3
4.686E+18,497455,203957,24,2,8,38774,208,157,3,2,4,4,1,3,4,66,4,1,7,1,1,1,1,7,5,7,7,2,1,6,7,0,0,0,0.5,1.566666667,2.076923077,5,1,0,1,0,0,0,0,0,1,0,3,4,5,3,2,1,0,0,0,0,0,10,7,3
3.27117E+18,826746,154724,24,7,21,100000,1308,550,78,50,5,4,2,3,4,79,6,1,6,1,1,1,1,7,5,3,6,3,1,2,6,0,0,0,0.5,2.966666667,3.807692308,5.5,1,0,1,1,1,0,0,0,1,0,3,5,4,3,2,0,0,0,0,0,1,7,7,3
4.47835E+18,2000000,1070450,24,1,21,61102,1110,0,65.65276963,45.36209494,5,4,2,2,1,56,7,2,7,1,1,1,1,7,5,6,3,2,0,4,6,0,0,0,0,1.433333333,2.846153846,3.5,1,0,0,1,0,0,0,1,0,0,3,0,0,3,2,1,0,0,1,0,0,6,6.372005492,3
1.9843E+18,605310,206789,24,8,19,25416,640,543,99,18,2,5,5,2,1,60,4,6,4,1,1,1,1,7,5,7,4,2,0,4,7,0,0,0,0.5,1.6,4.192307692,7,1,0,0,1,1,0,0,1,0,0,4,5,4,3,2,0,0,0,0,0,0,10,7,3
3.41911E+18,714439,126498,24,2,18,53886,730,417,20,11,7,5,3,5,4,63,6,1,7,1,1,1,1,7,5,6,6,2,2,5,7,0,0,1,0.5,2.7,2.5,4.5,1,0,1,1,0,0,0,0,1,0,3,5,5,3,2,0,0,0,0,0,1,10,10,3
1.86162E+18,530914,91976,24,1,11,77787,860,688,99,1,5,5,2,4,2,67,6,2,4,1,1,1,1,7,5,3,5,2.146120916,3,4,7,0,1,1,0.5,0.033333333,2.346153846,4,1,0,1,1,0,0,0,0,1,0,3,1,5,3,2,1,0,0,0,0,1,10,9,3
4.63058E+18,1472986,1010534,24,7,25,100000,1100,990,60,30,6,4,3,5,4,66,6,2,6,1,1,1,1,7,6,6,7,2,1,4,7,0,0,1,1,1.333333333,1.846153846,5,1,0,1,1,0,0,0,1,0,0,4,5,3,3,2,1,0,0,0,0,0,5,7,3
6.24008E+17,510368,88780,24,1,14,100000,600,417,12,3,6,5,2,3,4,54,2,2,5,1,1,1,1,7,5,6,7,3,1,4,7,0,0,0,1,1.766666667,2.846153846,5.5,1,0,1,1,0,0,0,0,1,0,2,5,4,3,2,1,0,0,0,0,0,10,6,3
2.46012E+18,665912,196484,24,7,12,27617,0,0,11,4,4,6,3,2,3,53,2,1,7,1,1,1,1,7,5,7,3,2,1,1,7,0,0,1,0.5,1.766666667,3.076923077,4.5,1,0,1,1,0,0,0,0,1,0,2,5,5,3,2,0,0,0,1,0,0,10,6,3
8.84281E+18,446774,116471,24,2,17,15140,809,647,8,12,3,6,6,4,3,72,4,1,7,1,1,1,1,7,5,4,7,3,1,2,6,0,0,0,1,1.6,2.076923077,5,1,0,1,1,0,0,0,0,1,0,3,2,4,3,1,0,1,0,0,0,0,9,3,3
5.84564E+18,589887,89753,24,5,9,66690,595,0,68,16,5,5,2,3,2,67,2,2,3,1,1,1,1,7,5,4,7,2,0,3,7,0,0,1,0.5,3.266666667,3,6.5,1,0,0,1,0,0,0,1,0,0,2,4,5,3,2,0,0,0,0,0,1,8,7,3
8.71275E+18,460248,109409,24,6,12,95312,370,296,3,3,6,5,2,3,4,87,6,2,6,1,1,1,1,7,6,3,5,2,0,4,4,0,0,0,0,1.6,1.615384615,5.5,1,0,0,1,0,0,0,0,1,0,3,5,4,3,2,0,0,0,0,0,0,10,8,3
2.17925E+18,2000000,1760473,24,6,31,100000,2000,1600,15,6,5,4,1,5,2,53,5,1,7,1,1,1,1,7,5,2,3,2,0,4,7,0,0,0,0.5,1.566666667,2.076923077,4.5,1,0,0,1,0,0,0,1,0,0,4,4,5,3,1,0,0,0,0,1,0,7,3,3
5.56708E+17,569004,206260,24,4,12,83667,1250,800,3,3,4,5,2,5,4,61,5,3,7,1,1,1,1,7,5,4,7,2.146120916,1,4,7,0,0,1,0.5,1.033333333,2.307692308,5,1,0,1,1,0,0,0,0,1,0,3,5,5,3,2,1,0,0,1,0,0,10,6,3
4.37141E+18,621823,281851,24,2,19,18913,345,0,65.65276963,45.36209494,4,5,1,2,4,68,6,2,6,1,1,1,1,7,5,6,5,3,2,5,6,0,0,1,0.5,0.033333333,4.230769231,4.5,1,0,1,1,0,0,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0,6,6.372005492,3
1.82807E+18,467117,154993,24,1,20,51451,0,705,11,15,5,4,3,5,2,68,6,1,6,1,1,1,1,7,6,3,7,2.146120916,1,1,6,0,0,0,0.5,1.466666667,2.153846154,4.5,1,0,1,1,0,0,0,0,1,0,3,3,5,3,2,1,0,0,1,0,0,8,6,3
8.00864E+18,428035,103150,24,2,15,58532,725,450,3,2,5,5,3,5,2,79,6,3,7,1,1,1,1,7,5,2,4,2,0,5,6,0,0,0,0.5,2.9,2.615384615,5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,3,1,0,0,0,0,1,10,7,3
8.40125E+18,595921,301378,24,4,12,39742,275,220,99,13,4,5,3,5,4,63,6,2,4,1,1,1,1,7,5,4,3,3,0,2,4,0,0,0,1.5,0.1,1.576923077,5.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,1,0,0,10,10,3
1.98496E+18,461104,174204,24,3,24,72671,574,459,3,3,5,5,2,2,2,65,4,2,3,1,1,1,1,7,5,6,7,2,1,5,6,0,0,0,0.5,1.466666667,2.153846154,4,1,0,1,1,0,0,0,0,1,0,3,5,5,3,2,0,0,0,0,0,1,10,8,3
8.94963E+18,435036,105224,24,5,4,33246,308,247,53,73,5,6,5,4,5,40,4,4,7,1,1,1,1,7,5,6,3,2.146120916,0,4,7,0,0,1,0,1.766666667,1.5,5,1,0,0,1,1,0,0,1,0,0,3,0,2,3,2,0,0,0,0,0,0,2,3,3
8.19131E+17,428543,169298,24,4,14,100000,570,370,11,4,3,4,3,5,2,55,6,3,4,1,1,1,1,7,6,3,7,2,1,4,4,0,0,0,1,1.633333333,3.576923077,6.5,1,0,1,1,1,0,0,0,1,0,3,5,5,3,3,0,2,0,1,0,0,10,7,3
4.61687E+18,957645,465033,24,3,37,61989,1875,1500,2,2,5,4,2,4,2,68,6,1,7,1,1,1,1,7,5,3,5,1,0,2,6,0,0,0,0.5,3.3,3,5,1,0,0,1,0,0,0,1,0,0,4,4,5,3,2,0,0,0,0,0,1,10,6,3
6.70634E+17,419349,86960,24,8,21,81440,290,261,12,4,4,5,4,5,2,66,6,1,7,1,1,1,1,7,6,6,7,2,1,5,5,0,0,1,0.5,1.466666667,2.153846154,5.5,1,0,1,1,0,0,0,0,1,0,2,4,5,3,2,1,0,0,1,0,0,10,7,3
6.29419E+18,444146,95593,24,3,10,67104,277,187,65.65276963,45.36209494,2,4,4,3,4,47,7,1,6,1,1,1,1,7,7,4,7,2,1,3,7,0,0,0,1.5,1.633333333,2.076923077,4.5,1,0,1,1,0,0,0,1,0,0,2,0,0,3,2,1,0,1,0,0,0,6,6.372005492,3
3.35375E+18,510271,131896,24,5,21,95538,564,508,67,50,4,5,4,4,4,53,6,3,6,1,1,1,1,7,5,2,6,2.146120916,2,5,6,0,1,0,1,1.133333333,2.076923077,4,1,0,1,1,0,0,0,0,1,0,2,4,2,3,2,1,0,0,1,0,0,6,9,3
3.50509E+18,1229814,573556,24,4,29,100000,1729,1383,72,2,2,3,3,3,4,78,7,2,6,1,1,1,1,7,7,7,7,2.146120916,1,4,5,0,0,0,0.5,1.733333333,2.846153846,7,1,0,1,1,1,0,0,0,1,0,3,5,4,3,1,1,0,0,1,0,0,10,8,3
8.43081E+18,770793,330312,24,2,40,11451,1737,1390,99,3,2,4,3,6,4,62,6,3,7,1,1,1,1,7,5,4,7,1,1,3,7,0,0,0,4,1.7,2.846153846,5,1,0,1,1,0,0,0,1,0,0,3,4,5,3,3,0,0,0,1,0,0,10,8,3
1.2767E+18,416897,119530,24,9,8,38266,480,360,65.65276963,45.36209494,7,5,2,6,5,64,6,1,6,1,1,1,1,7,6,5,7,2.146120916,0,4,7,0,0,0,2,1.733333333,3.692307692,5.5,1,0,0,1,0,0,0,0,1,0,3,0,0,3,2,1,1,0,0,0,1,6,6.372005492,3
7.55637E+18,755716,119697,24,4,5,27734,370,296,57,53,4,6,4,3,4,75,4,1,7,1,1,1,1,7,5,5,7,2,3,2,6,0,1,1,0.5,1.4,1,4.5,1,0,1,1,0,0,0,0,1,0,2,0,2,3,1,0,0,0,0,0,0,4,6,3
3.75851E+18,1401659,513367,24,3,22,100000,0,0,3,2,1,4,3,5,4,46,6,1,7,1,1,1,1,7,7,5,6,2,2,3,6,0,0,1,0,0,0,5.5,1,0,1,1,0,0,0,0,1,0,3,0,5,5,2,0,0,0,0,0,0,10,7,3
8.43971E+18,511350,106136,24,6,13,24285,0,0,3,8,5,5,4,5,4,48,2,1,7,1,1,1,1,7,5,7,6,1,1,4,7,0,0,0,0.5,0.033333333,0,3.5,1,0,1,1,0,0,0,1,0,0,2,2,5,4,2,0,0,0,0,0,1,9,3,3
5.7919E+18,647538,161535,24,9,11,14799,500,450,68,44,6,5,3,6,4,66,6,1,6,1,1,1,1,7,5,4,6,2.146120916,1,1,7,0,0,1,0.5,1.2,2.961538462,4,1,0,1,1,0,0,0,1,0,0,3,4,0,3,2,1,0,0,0,0,0,3,2,3
5.5121E+18,971727,668378,24,5,12,88464,399,300,11,4,5,5,2,3,4,77,5,1,7,7,1,1,1,1,6,4,7,3,0,6,5,0,0,0,2.5,1.6,2.153846154,6,1,0,0,1,0,0,0,0,1,0,3,5,1,3,2,1,1,0,0,0,0,10,8,3
5.30498E+18,678599,224108,24,6,35,97915,842,674,90,44,5,4,3,2,2,65,6,3,4,1,1,1,1,7,5,2,7,2,1,4,7,0,0,1,0.5,1.666666667,2.884615385,5.5,1,0,1,1,0,0,0,1,0,0,4,0,0,3,2,0,1,0,1,0,0,4,9,3
1.08003E+18,511054,159246,24,9,7,22760,0,0,99,20,3,5,2,2,1,74,5,2,3,1,7,1,1,1,4,6,6,2,0,3,3,0,0,0,0.5,1.5,4.153846154,6.5,1,0,0,1,0,0,0,0,1,0,4,5,5,4,2,0,0,0,0,0,0,9,8,3
6.57714E+18,554080,208932,24,6,14,54641,684,547,11,4,6,5,2,6,2,65,6,5,3,1,1,1,1,7,5,3,6,2,0,6,7,0,0,0,0.5,0.833333333,2.730769231,5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,0,0,0,0,0,0,10,8,3
