df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_retired,spd_jobs_sd_student,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_cc_premium,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
2723195216421717958,143286,59237,90,8,3,19602,195,140,1200,7,99,54,41,64,2,1,1,3,5,49,1,5,0,0,3,3,6,4,1,7,3,0,7,2,0,0,0,1.5,0.1,0,3.5,1,0,0,0,0,1,0,3,0,3,1,0,0,0,0,1,0,7,4,2
6055304316942565802,112589,59271,90,8,1,14763,258,40,1011,6,99,6,1,3,2,2,1,2,2,67,3,5,5,1,3,3,6,2,1,5,2.1461209161761494,0,7,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,2,2,3,3,0,0,0,0,1,0,10,5,2
3301654158241380943,287032,40814,93,6,2,11043,0,0,610,6,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,1,1,1,4,3,47,1,7,0,0,3,3,6,2,1,3,3,0,7,2,0,0,0,0,1.8333333333333333,4.9230769230769234,5,1,0,0,0,0,1,0,2,0,4,3,0,0,0,0,1,0,6,6.3720054917352105,2
3137271495062144789,183851,39506,93,6,1,3148,0,0,127,7,99,52,28,30,1,1,1,5,3,42,1,5,0,0,1,1,1,1,1,7,3,0,7,2,0,0,0,0,1.8666666666666667,2.5,4.5,1,0,0,0,1,0,0,4,1,4,2,0,0,0,1,0,0,7,8,2
7229918387752519648,160896,36709,97,5,2,12304,50,0,679,7,37,13,22,17,1,1,1,3,1,68,1,7,0,0,1,1,1,1,3,7,3,0,7,2,0,0,0,2,0.96666666666666667,2.5769230769230771,3.5,1,0,0,0,0,0,1,3,0,3,2,0,0,0,1,0,0,5,10,2
3841433460798323426,101027,18845,99,8,1,23165,0,0,1418,4,10,4,2,5,1,2,1,3,2,49,3,6,4,1,5,4,6,4,4,7,3,0,7,2,0,0,0,0,0,0,3.5,1,0,0,0,1,0,0,2,4,5,2,2,0,0,0,1,0,10,6,2
7940346994499836884,255731,57969,101,8,5,11348,0,0,777,6,99,19,10,12,1,1,1,5,1,82,3,4,0,0,1,1,1,1,1,7,3,0,7,4,0,0,0,0,0,1.0384615384615385,3,1,0,0,0,1,0,0,3,4,4,1,0,0,0,1,0,0,9,8,2
3204050435873879608,235963,63911,26,6,13,61301,0,0,7871,5,51,17,20,6,1,5,2,4,5,46,6,7,3,4,2,4,4,3,2,5,1,0,6,7,0,0,0,1,1.5,2.8461538461538463,7,1,0,1,0,1,0,0,2,4,5,3,0,0,0,0,0,0,9,7,2
246001807361508533,249855,58708,26,6,22,67658,750,600,8687,4,3,45.362094939218913,44.885213728092509,44.963610962807621,3,5,2,2,2,67,6,5,7,6,2,3,2,4,4,7,2,2,6,7,1,1,0,2.5,3.2666666666666666,2.5384615384615383,5,1,0,1,0,1,0,0,3,4,3,2,0,0,0,0,1,0,6,6.3720054917352105,2
9040525772396041258,406321,67574,27,3,7,77582,632,410,9962,5,11,4,1,5,2,4,2,2,4,54,7,3,7,7,2,4,2,5,1,2,2,1,4,6,1,0,0,2,2.7,2.5384615384615383,5.5,1,0,1,0,0,1,0,3,5,3,2,1,0,0,0,0,0,10,8,2
4458960367572317643,143701,27589,31,4,6,16820,125,0,1029,4,82,35,35,22,3,4,2,1,3,45,1,4,7,7,1,1,1,1,5,5,3,0,5,5,1,0,1,1,2.7,2.7692307692307692,6,1,0,0,0,1,0,0,4,5,3,2,0,0,0,0,0,0,8,10,2
6926523781620241617,111798,27346,37,9,2,13966,114,96,771,5,97,81,74,77,1,6,2,2,4,56,2,2,7,4,3,3,4,5,3,2,2,2,3,5,0,1,1,5,6.4666666666666668,2.8461538461538463,6.5,1,1,1,0,0,1,0,2,0,3,3,0,0,0,1,0,0,4,2,2
5968410634776153180,125950,16660,40,3,5,16432,272,172,1006,5,31,4,2,3,2,4,2,3,3,98,3,1,2,7,2,3,5,4,3,7,2,2,3,4,0,1,1,4,1.1333333333333333,2.6538461538461537,4,1,0,1,0,1,0,0,2,5,3,2,0,1,0,1,0,0,10,8,2
6211187959301876483,237159,44142,41,6,2,17601,264,264,972,5,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,2,4,2,5,2,64,5,3,7,6,3,2,5,4,2,1,2.1461209161761494,1,4,2,0,0,0,5,5.333333333333333,6.2692307692307692,7,1,0,0,0,0,1,0,4,0,3,3,0,0,0,1,0,0,6,6.3720054917352105,2
4898221496949673662,286368,34513,44,1,10,22940,169,0,1404,6,34,32,47,20,6,2,2,3,5,88,5,2,4,3,3,3,4,5,2,3,2,1,3,5,0,0,0,5,3.2,2.8461538461538463,4,1,0,0,0,0,1,0,3,4,3,2,0,1,0,0,0,0,5,6,2
3632711795882165089,240238,36749,46,7,10,23222,295,234,2982,6,15,20,13,12,6,2,2,2,3,76,4,2,5,3,3,4,4,3,4,1,1,1,3,2,0,0,0,0,6.5666666666666664,3.4615384615384617,5.5,1,0,0,0,0,1,0,3,2,3,3,0,1,0,1,0,0,9,9,2
5673336944904870639,221100,41925,47,1,9,14271,480,372,873,5,8,4,1,2,3,3,2,6,2,68,5,1,6,6,1,7,1,1,5,5,1,1,4,3,0,0,1,0,2.4,4.4230769230769234,3.5,1,1,0,0,0,1,0,2,4,3,2,0,0,0,1,0,0,10,9,2
5445966309715756278,259364,60130,49,3,3,16891,0,0,1034,5,21,30,38,21,3,2,2,2,1,45,1,6,2,3,1,1,1,1,5,1,2,1,5,2,0,0,0,0,4.2333333333333334,4.9615384615384617,4.5,1,1,0,0,1,0,0,3,3,4,2,0,0,0,0,1,0,7,10,2
321706018945194534,252248,81697,49,5,11,67483,0,0,8665,5,3,3,2,1,6,4,2,3,4,77,6,1,4,3,2,3,2,3,6,5,2.1461209161761494,1,4,6,0,0,0,4,2.9666666666666668,2.8846153846153846,5.5,1,1,0,0,0,1,0,3,5,4,2,1,1,0,1,0,0,10,7,2
1989959265791565547,184461,34903,49,4,5,25712,575,517,3301,6,16,20,13,18,5,3,2,5,3,97,4,2,5,4,3,3,4,4,4,7,1,1,3,4,0,0,0,5,2.7666666666666666,3.3846153846153846,4.5,1,1,0,0,0,1,0,3,4,3,2,1,1,0,1,0,0,8,8,2
4166594429002439750,194321,34674,49,1,6,22299,0,0,2863,4,19,15,13,17,7,4,2,3,4,68,1,2,3,4,3,2,3,4,6,6,3,1,3,5,0,0,0,3.5,6.1333333333333337,2.9615384615384617,5,1,1,0,0,0,1,0,2,2,5,2,1,0,0,0,0,1,8,9,2
5392620935194201607,163983,31402,50,2,2,29362,0,0,2011,5,66,54,51,48,6,3,2,2,6,53,3,5,3,4,2,3,3,4,4,6,2.1461209161761494,0,5,4,0,0,0,5,4.7333333333333334,5.4230769230769234,4,1,1,0,0,0,1,0,1,0,4,3,0,0,0,0,0,0,6,8,2
92927798980683869,159801,29812,51,4,4,32629,387,187,2235,6,87,76,78,79,6,1,2,1,1,77,2,3,6,2,1,1,1,1,2,7,2,1,5,4,0,0,0,2.5,4.6,3.5,5.5,1,0,0,0,0,1,0,3,0,3,2,0,0,0,1,0,0,2,6,2
1262852769392765371,173482,48945,52,8,3,20763,189,0,1227,6,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,2,3,2,6,6,44,1,7,2,2,3,4,5,2,4,4,2.1461209161761494,0,4,2,0,0,1,3.5,2.5,5.0769230769230766,6.5,1,0,0,0,0,1,0,2,0,3,3,0,0,0,0,1,0,6,6.3720054917352105,2
4782724025718996195,180020,54537,52,9,4,21719,322,306,2789,6,68,58,53,71,6,1,2,6,2,69,7,3,7,7,1,1,1,1,5,3,2,2,5,3,0,0,1,4.5,0.3,0,6.5,1,0,1,1,0,1,0,3,1,3,2,1,1,0,1,0,0,6,10,2
5678454298014166898,345231,58512,54,5,7,71117,0,0,9131,5,15,2,1,1,6,2,2,2,6,76,4,4,4,3,3,5,5,3,4,2,2,0,4,4,0,0,0,5,3,3.1538461538461537,3.5,1,0,0,0,1,0,0,4,5,4,2,0,0,0,0,0,0,10,7,2
9167747586360258181,103960,21099,56,4,4,16390,103,0,905,5,64,41,39,27,2,3,2,5,2,48,4,6,4,4,1,1,1,1,6,2,2,0,5,2,0,0,1,0,2.2,0.57692307692307687,3.5,1,0,1,0,0,1,0,1,0,3,2,0,0,0,0,1,0,7,9,2
7387167133433036111,143816,32479,56.736008711097547,1,6,30247,133,100,2072,6,21,15,12,3,5,3,2,3,2,69,2,1,5,5,3,4,4,4,7,2,3,0,5,5,0,0,1,0,2.4666666666666668,2.3846153846153846,4.5,1,0,0,0,0,1,0,3,4,3,2,0,0,0,0,1,0,9,9,2
6967501630855757955,130141,29020,57,7,4,20317,0,0,1121,4,9,5,4,3,2,3,2,4,3,72,4,5,5,3,1,1,1,1,6,4,1,0,6,4,0,0,1,5,0.33333333333333331,0,4.5,1,0,0,0,0,0,1,2,0,4,3,0,0,0,1,0,0,9,10,2
8210521250659420501,196566,85041,58,8,5,23778,55,44,3053,5,39,49,28,55,2,2,2,6,4,51,1,7,4,2,1,7,1,1,2,2,2,0,6,5,0,0,1,2.5,2.4333333333333331,2.6923076923076925,6,1,0,0,0,0,1,0,2,0,3,3,0,0,0,0,1,0,6,5,2
2517228465324942059,189109,33561,58,7,7,31940,216,0,2188,7,11,4,5,2,1,4,2,3,3,79,4,4,4,2,3,5,4,2,4,4,3,0,5,2,0,0,1,4,2.7,1.7307692307692308,3.5,1,0,0,1,0,1,0,3,5,4,2,2,2,0,1,0,0,10,7,2
5206102683506042937,233564,45446,58,5,0,15151,130,85,895,5,26,11,20,16,2,4,2,5,6,53,1,6,4,2,1,1,1,1,2,3,2,0,6,4,1,0,0,0,2.1,2.9230769230769229,4.5,1,0,0,0,0,1,0,4,1,3,3,0,0,0,1,0,0,9,9,2
8145908597817958541,282724,70302,59,5,7,13454,0,0,823,4,99,13,7,12,6,1,2,5,6,53,4,4,5,4,1,1,1,1,5,3,2,0,6,4,0,0,0,0,0,0,4,1,0,0,0,0,0,1,3,0,5,3,0,0,0,0,1,0,10,10,2
8930939444245400222,111972,21040,61,8,5,19973,0,0,1103,6,40,30,24,24,1,2,2,2,2,72,3,4,4,2,3,5,5,2,5,7,2,0,5,2,0,0,0,0,7.9,0,4.5,1,0,0,0,0,1,0,2,2,4,3,0,0,0,1,0,0,10,10,2
3801218662138227315,190308,31936,63,8,6,21989,205,143,2823,5,22,21,14,17,2,1,2,4,6,76,1,4,4,4,1,7,1,1,3,5,2.1461209161761494,0,6,3,0,0,0,5,1.8666666666666667,3.7307692307692308,5,1,0,0,0,0,1,0,2,0,3,2,0,0,0,0,1,0,9,8,2
5178698430308334722,392179,209102,63,7,36,100000,0,0,12840,4,68,77,74,76,4,2,2,6,6,63,3,4,3,4,3,4,4,3,1,6,2.1461209161761494,0,6,5,0,0,1,0,1.8,0.88461538461538458,4,1,0,0,0,0,0,1,3,0,5,2,0,2,0,0,0,0,5,5,2
3992746663811023029,315202,56893,63,1,6,11471,291,150,702,6,16,11,8,14,4,1,2,2,6,51,1,5,7,7,6,3,5,3,4,6,2,0,6,4,0,0,0,5,3.8333333333333335,0,2.5,1,0,0,0,0,1,0,3,4,3,2,0,2,0,0,1,0,7,10,2
876910512061879523,218204,68619,63,5,2,20791,233,221,1424,5,12,13,3,11,5,3,2,3,5,62,1,4,7,3,5,4,5,3,3,2,3,0,6,1,0,0,0,0,1.7,0,3.5,1,0,0,0,0,1,0,2,4,3,2,0,0,0,1,0,0,10,10,2
7374292133516174334,236719,34670,65,2,11,23241,445,356,2984,7,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,7,1,2,1,1,70,4,5,5,3,5,4,5,4,6,7,3,0,7,2,0,1,0,0,2.6,1.8461538461538463,3.5,1,0,0,0,1,0,0,2,0,3,2,2,1,0,0,0,1,6,6.3720054917352105,2
2219585702785703295,169765,25902,66,4,7,18565,1968,0,1272,6,99,15,23,28,7,1,2,1,2,57,1,6,2,1,4,4,6,5,2,7,1,0,7,3,0,0,0,0,1.3333333333333333,2.6923076923076925,3.5,1,0,0,0,0,1,0,3,5,3,3,0,2,0,0,0,1,8,4,2
5853349734891664328,207260,42713,66,3,2,16534,17,0,913,7,98,77,74,80,3,2,2,5,2,62,1,6,3,1,5,5,6,2,1,2,3,0,7,1,0,0,0,3,2.7333333333333334,6.5769230769230766,3.5,1,0,0,0,0,1,0,2,3,3,2,0,0,0,0,1,0,2,2,2
5007999105089271918,230411,142432,66,5,3,26962,250,200,1847,4,99,25,11,19,2,1,2,3,1,71,7,5,7,1,1,7,1,1,6,6,1,0,7,2,0,0,0,3.5,1.0333333333333334,0,4,1,0,0,0,1,0,0,2,2,3,2,2,0,0,0,1,0,9,7,2
5796285991826389437,100928,24365,68,8,1,11071,25,0,446,5,99,54,64,64,1,1,2,1,2,54,2,5,2,1,5,3,6,2,2,5,2,0,7,1,0,0,0,1,0.066666666666666666,0,5,1,0,0,0,0,1,0,2,0,3,3,0,0,0,0,1,0,7,5,2
5527835242048725348,307360,42279,69,4,3,14889,156,148,880,7,99,47,25,38,2,1,2,4,1,52,7,7,7,1,1,7,1,1,4,5,1,0,7,2,0,0,0,0,0,0,5,1,0,0,0,0,1,0,2,3,3,2,1,0,0,0,1,0,6,9,2
2465047616652726370,290898,39143,70,5,4,16433,449,300,1126,6,9,4,2,4,6,2,2,3,1,88,3,1,4,7,2,5,5,2,4,3,2.1461209161761494,0,7,1,0,0,0,1,0.066666666666666666,0,3.5,1,0,0,0,0,1,0,2,5,3,2,0,0,0,0,0,0,10,6,2
358355869470191506,180730,55225,71,3,1,14413,0,0,852,6,43,46,31,52,1,1,2,4,3,52,1,7,1,1,7,1,1,1,6,3,3,0,7,2,0,0,0,4,3,0,3,1,0,0,0,0,0,1,3,0,3,3,0,0,0,0,1,0,6,9,2
4908675813380132905,260689,61107,72,9,5,17182,299,0,1177,7,9,2,2,1,3,1,2,3,1,72,2,4,0,0,4,4,6,3,3,6,3,0,7,2,0,1,0,0,1.9333333333333333,0,4,1,0,0,0,0,1,0,3,3,3,2,0,1,0,1,0,0,10,6,2
1765653759427261556,138867,113319,72,5,5,23474,0,0,1437,5,48,42,43,62,1,1,2,3,2,42,3,7,5,1,3,3,6,2,1,7,2.1461209161761494,0,7,2,0,1,0,5,0.76666666666666672,0,4,1,0,0,0,1,0,0,4,0,1,3,0,0,0,0,1,0,5,6,2
4242823031477381296,213738,36128,72,8,1,14058,0,0,776,7,99,19,14,37,1,1,2,2,1,57,1,7,0,0,4,4,6,2,4,6,2,0,7,1,0,0,0,0,0.56666666666666665,0,4,1,0,0,0,0,1,0,3,3,4,3,0,1,0,1,0,0,10,7,2
1005498833866295835,280875,38443,73,9,2,14409,0,0,795,6,99,11,11,11,2,1,2,5,1,55,3,4,3,1,3,4,6,2,2,4,2,0,7,4,0,0,0,0.5,0.033333333333333333,0,5.5,1,0,0,0,1,0,0,4,0,4,2,0,0,0,1,0,0,9,10,2
1191940534887751883,218205,36483,74,4,3,12016,350,350,735,5,99,20,3,10,3,1,2,4,1,58,1,6,4,1,4,4,6,3,2,6,1,0,7,3,0,0,0,3.5,0.23333333333333334,0,3.5,1,0,0,1,0,0,1,2,0,3,2,0,0,0,1,0,0,9,8,2
6809889244375507135,312537,87973,74,8,5,83039,0,0,10662,7,3,17,13,4,2,1,2,5,2,65,7,3,7,1,2,5,5,2,1,2,2,0,7,2,0,0,0,5,0.33333333333333331,0,4.5,1,0,0,0,0,1,0,3,4,5,2,2,2,0,1,0,0,9,10,2
7996631414611910588,116877,17353,75,9,-1,13475,0,0,543,6,51,50,64,41,1,2,2,1,1,66,2,5,3,2,5,5,6,3,6,5,3,0,7,1,0,1,1,1.5,1.9666666666666666,2.4230769230769229,5.5,1,0,0,0,0,1,0,4,5,4,3,0,1,0,0,1,0,6,9,2
4832523071093825807,71526,21177,77,7,9,15467,0,0,947,7,99,30,27,25,1,1,2,3,1,46,1,7,0,0,6,3,6,4,3,7,2,0,7,2,0,0,0,3,1.2666666666666666,4.0384615384615383,5,1,0,0,1,0,0,1,2,0,4,3,0,0,0,1,0,0,10,10,2
8648095132907467618,190878,58335,77,8,3,13422,0,0,821,6,12,53,30,33,2,1,2,3,1,41,3,5,2,1,1,1,1,1,3,4,3,0,7,3,0,0,0,4.5,0.3,0,3.5,1,0,0,0,1,0,0,4,4,4,2,0,0,0,1,0,0,7,7,2
8007469087231689933,207206,41053,78,7,3,12201,0,0,673,6,99,56,23,79,1,2,2,3,2,56,3,5,1,1,7,1,1,1,2,3,3,0,7,3,0,0,1,0,0,0,2.5,1,0,0,0,0,1,0,2,4,4,1,0,0,0,1,0,0,4,5,2
6245883662675635131,143338,20074,78,3,2,7098,0,0,286,5,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,1,1,2,2,2,45,1,5,0,0,5,3,6,2,4,4,2,0,7,3,0,0,0,0,0,1.5769230769230769,2.5,1,0,0,0,0,1,0,3,0,4,2,0,0,0,1,0,0,6,6.3720054917352105,2
2886490765869940158,238521,68361,80,2,1,15848,346,100,970,7,99,3,12,5,2,1,2,6,1,53,1,3,0,0,3,3,6,3,2,6,2,0,7,3,0,0,1,2.5,0.16666666666666666,0,2.5,1,0,0,0,0,1,0,3,4,3,3,0,0,0,0,1,0,9,6,2
5917475663662017698,274486,122420,81,1,7,15125,98,0,1942,7,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,5,2,2,3,5,73,1,4,2,1,1,1,1,1,3,7,3,0,7,4,0,1,0,5,2.7,2.7692307692307692,1.5,1,0,0,0,0,1,0,3,0,3,1,1,1,0,1,0,0,6,6.3720054917352105,2
7979570065444371386,108265,37530,82,6,3,7084,0,0,285,6,99,29,43,69,1,1,2,1,4,58,2,7,6,1,1,1,1,1,4,4,2,0,7,1,0,0,0,0,2.5,1.1153846153846154,5,1,0,0,0,0,1,0,3,4,4,2,0,0,0,0,1,0,9,6,2
2042038669318163205,331197,62109,84,7,1,22822,0,0,1563,5,65.652769628630836,52,36,67,1,1,2,2,4,41,2,5,0,0,4,3,6,2,4,5,3,0,7,1,0,0,0,0,0,1,5,1,0,0,0,1,0,0,2,0,4,3,0,0,0,0,1,0,7,10,2
8469767735468294233,125724,25973,84,9,1,10132,0,0,408,7,99,34,27,66,1,1,2,4,2,54,2,7,0,0,3,4,6,2,6,3,2,0,7,1,0,0,0,0,0,1.7307692307692308,5,1,0,0,0,0,1,0,3,0,4,3,0,0,0,0,1,0,8,9,2
6901917556486311649,346753,254446,90,9,5,17206,0,0,1017,5,50,38,49,56,2,1,2,4,3,44,2,5,0,0,2,2,6,3,2,7,2.1461209161761494,0,7,5,0,0,0,0,0,1.4230769230769231,4.5,1,0,0,0,1,0,0,4,0,2,2,0,0,0,0,1,0,4,7,2
2062282671617242862,131375,28957,91,9,1,17853,0,0,1055,7,99,38,54,43,1,1,2,1,1,55,3,6,1,2,5,3,6,4,5,3,1,0,7,2,0,0,0,2,0.13333333333333333,4.6923076923076925,5,1,0,0,0,0,1,0,3,0,4,3,0,0,0,1,0,0,8,8,2
8824638303088892167,315041,184143,24,3,10,77674,998,448,9973,4,15,20,13,12,1,4,3,5,4,60,7,4,7,7,2,3,2,2,2,6,2.1461209161761494,1,5,5,0,0,0,0.5,1.4666666666666666,2.8461538461538463,6.5,1,0,1,0,1,0,0,3,4,3,3,1,0,0,0,0,0,9,9,2
2593325855706008124,331978,82858,30,5,4,31367,290,0,2149,4,10,13,3,9,4,4,3,5,2,69,6,1,4,7,2,4,2,5,6,1,2,1,5,5,0,0,0,0,1.6,2.8076923076923075,5.5,1,0,0,0,1,0,0,3,2,3,2,0,0,0,1,0,0,10,10,2
3515879575763362815,55057,12199,31,4,4,29903,252,201,1830,4,39,35,66,21,6,6,3,4,4,62,3,1,6,4,2,3,3,5,6,2,2.1461209161761494,1,1,7,0,0,0,2,2.8666666666666667,2.5384615384615383,4,1,1,0,0,0,1,0,2,5,3,2,0,0,0,0,0,0,8,9,2
9214982294930905936,321150,27893,32,1,11,26471,0,0,1813,5,84,47,53,25,7,5,3,6,4,68,6,1,7,7,2,2,2,5,4,2,3,1,1,7,0,0,0,2.5,2.9333333333333331,3.2307692307692308,5,1,1,0,0,0,1,0,4,5,5,1,1,0,0,0,0,1,4,9,2
5995660614774505329,260140,46464,34,4,6,17794,72,0,1219,5,99,4,2,10,2,5,3,2,1,64,6,1,6,4,3,4,4,5,6,7,3,1,5,6,0,1,0,0,3,3.5384615384615383,4.5,1,0,0,0,1,0,0,4,0,4,2,0,0,0,1,0,0,10,6,2
3179673508597386582,371456,55337,34,9,7,17051,84,0,941,6,99,36,28,24,2,5,3,3,1,63,2,3,6,3,3,4,3,5,7,3,3,0,5,4,0,0,0,0.5,2.6666666666666665,1.8076923076923077,6.5,1,0,0,0,1,0,0,2,2,4,2,0,0,0,0,0,0,9,9,2
3719702650698595349,260231,56452,34,1,12,26896,425,340,1842,5,99,1,1,4,4,4,3,1,4,84,6,2,6,3,2,4,4,6,6,2,3,1,2,6,0,0,0,1.5,2.6666666666666665,2.3846153846153846,4,1,1,0,0,1,0,0,4,5,3,2,0,0,0,1,0,0,10,8,2
6946197519978747049,305278,79008,35,2,30,58930,0,0,7567,6,4,3,2,1,5,4,3,2,4,63,6,2,4,4,2,4,4,4,2,7,2,0,5,4,0,0,0,1,2.5666666666666669,3.0384615384615383,5,1,0,0,0,1,0,0,3,5,4,1,0,0,0,0,1,0,10,7,2
6656021550176416836,390353,38317,35,4,7,81765,0,0,10499,5,4,15,18,1,6,4,3,4,6,66,5,1,7,6,2,2,2,6,1,3,3,1,1,6,0,0,0,3.5,3.1333333333333333,2.4230769230769229,4,1,1,0,0,0,1,0,4,4,5,2,1,1,0,0,0,0,8,10,2
5587975183524569019,160130,29560,36,2,2,17726,212,201,1048,6,14,13,15,8,3,5,3,2,1,78,6,1,7,7,3,4,4,6,7,4,2,2,4,5,1,1,0,4.5,4.7,0.76923076923076927,5,1,0,1,0,0,1,0,3,3,3,2,0,0,0,0,0,0,9,10,2
3584770254746234062,182844,33648,37,4,10,71178,0,0,9139,5,6,14,15,9,7,5,3,3,6,59,5,3,4,3,2,3,2,5,2,6,1,2,1,6,0,1,1,0,2.8666666666666667,2.8846153846153846,5.5,1,1,1,0,0,1,0,2,3,2,2,0,0,0,0,0,1,9,10,2
4608873753350195327,160155,35217,37,7,6,17537,0,0,1201,6,2,2,1,1,2,3,3,4,2,108,7,2,4,4,2,3,4,3,3,4,2,2,1,5,1,1,0,0,6.7,6,6.5,1,1,1,0,1,0,0,3,5,4,2,1,2,0,1,0,0,10,7,2
5224587024310313851,198829,53368,39,8,5,25819,370,370,3315,4,62,64,87,87,2,5,3,6,4,53,7,3,7,7,4,3,2,5,4,6,3,1,4,4,0,0,0,0,2.4333333333333331,2.8076923076923075,7,1,0,0,0,0,1,0,2,3,3,3,0,0,0,0,1,0,5,4,2
6470369383272993338,153392,24448,39,6,4,20953,131,128,1435,6,6,13,8,10,5,3,3,3,5,59,2,1,6,3,3,3,4,6,6,5,1,1,2,4,0,0,1,0,0,1.1153846153846154,6,1,0,0,0,1,0,0,3,4,3,1,0,0,0,0,0,1,10,10,2
3517061666876757354,151474,18180,41,4,4,27014,225,180,1850,5,33,24,42,24,7,5,3,3,4,72,4,2,5,5,3,2,3,4,6,6,2.1461209161761494,1,5,6,0,0,0,4.5,6.2333333333333334,5.6923076923076925,4.5,1,1,0,0,0,1,0,4,4,3,2,0,0,0,0,0,1,6,9,2
7858313200345231081,208261,24203,41,7,7,28346,220,180,3640,6,1,3,3,1,6,3,3,3,4,82,7,1,7,4,2,4,3,3,5,6,2,4,1,4,0,1,1,2.5,3.6333333333333333,3.4230769230769229,6,1,1,1,0,0,1,0,3,3,3,1,1,1,0,0,0,0,10,8,2
6636760605749974791,340201,124678,42,2,9,25834,428,0,3317,6,11,1,1,6,5,4,3,4,3,73,6,3,5,4,3,3,3,5,4,5,1,3,4,4,0,1,1,5,0.33333333333333331,4.115384615384615,4,1,1,1,0,0,1,0,4,5,3,2,0,1,0,0,0,1,9,8,2
1574052349392648231,277974,29380,42,7,7,28022,165,115,3598,4,43,64,36,36,7,4,3,3,5,77,5,3,5,2,2,3,3,4,1,6,3,1,5,3,0,0,0,4.5,5.5333333333333332,3.1538461538461537,7,1,0,0,0,1,0,0,2,3,3,2,0,1,0,0,0,1,8,9,2
5144631587042131827,233615,30915,44,1,5,25447,0,0,1743,6,11,3,1,2,6,2,3,3,4,91,4,1,7,7,3,3,4,5,3,1,2.1461209161761494,1,2,3,1,0,0,4.5,6.2333333333333334,3.4230769230769229,4,1,1,0,0,0,1,0,3,5,3,2,0,1,0,0,0,0,10,8,2
8169290833684984186,143121,66783,44,1,10,40878,0,0,5249,5,1,17,10,5,6,4,3,6,5,67,5,2,5,4,2,3,3,6,4,7,2.1461209161761494,2,2,7,0,1,0,4.5,3.8666666666666667,4,4,1,1,1,0,0,1,0,3,4,2,1,0,2,0,1,0,0,8,7,2
1132204091507931367,338042,60198,46,4,6,21802,128,115,1334,4,45,35,50,34,2,4,3,1,2,87,6,3,7,3,3,4,5,2,5,7,2,0,5,1,0,0,0,4.5,0.3,0,6,1,0,0,0,1,0,0,2,2,3,2,1,0,0,0,0,0,9,9,2
6290147853325191952,80525,34952,47,4,10,23957,220,198,1641,7,99,19,10,12,5,3,3,1,7,106,1,5,5,3,1,1,1,1,4,7,3,0,6,2,0,0,0,2.5,0.16666666666666666,0,4.5,1,0,0,1,0,1,0,2,4,3,1,0,1,0,0,0,1,9,8,2
1959615354995028925,313340,114565,47,5,1,19673,0,0,1204,6,11,3,1,2,2,4,3,6,6,105,5,3,4,3,2,4,3,3,3,6,2,1,4,6,0,0,1,0,4.0333333333333332,4.384615384615385,4.5,1,1,0,1,0,1,0,3,4,4,3,0,0,0,1,0,0,10,8,2
7934126855249275005,358367,31235,47,2,10,61038,439,351,7837,6,99,59,62,41,5,4,3,3,4,89,3,1,6,4,1,1,1,1,2,4,2,3,1,2,0,1,1,5,2,1.7307692307692308,5.5,1,1,1,0,0,1,0,3,5,3,3,1,1,0,0,0,1,7,9,2
